$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,47,27,10,190,33*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,47,27,10,190,33*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,47,27,10,190,33*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,47,27,10,190,33*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,47,27,10,190,33*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,47,27,10,190,33*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,47,27,10,190,33*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,47,27,10,190,33*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,47,27,10,190,33*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,33*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,33*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,33*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,33*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,33*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,33*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,33*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,33*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,33*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,33*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,33*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,33*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,33*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,34*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,34*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,34*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,34*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,42*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,34*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,34*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,34*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,34*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,34*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,34*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,34*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,34*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,34*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,34*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,44,26,72,291,46,27,10,190,34*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,43,26,72,291,46,27,10,190,34*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,41,16,44,238,43,26,72,291,46,27,10,190,34*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,43,26,72,291,46,27,10,190,34*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,43,26,72,291,46,27,10,190,34*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,43,26,72,291,46,27,10,190,34*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,41,16,44,238,43,26,72,291,46,27,10,190,34*7D
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,34*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,34*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,34*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,34*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,34*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,34*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,34*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,34*7C
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,45,56,53,201,45,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,45,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,45,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,45,56,53,201,45,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,42*46
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,45,56,53,201,45,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,45,56,53,201,45,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,45,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,45,57,33,241,42*46
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,45,57,33,241,42*46
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,45,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,45,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,48,32,41,146,46*7A
$GPGSV,3,3,11,43,48,147,46,56,53,201,45,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,46,56,53,201,45,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,46,56,53,201,45,57,33,241,40*44
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,46,56,53,201,45,57,33,241,40*44
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,46,56,53,201,45,57,33,241,39*4A
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,39*49
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,39*49
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,39*49
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,39*49
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,39*49
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,39*49
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,46,56,53,201,46,57,33,241,40*47
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,40*44
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,33*7B
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,40*44
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,32*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,40*44
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,32*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,32*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,32*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,32*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,32*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,32*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,40,16,44,238,43,26,72,291,46,27,10,190,32*7A
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,46,57,33,241,41*45
$GPGSV,3,1,11,03,25,286,39,16,44,238,43,26,72,291,46,27,10,190,32*74
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,45,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,39,16,44,238,43,26,72,291,46,27,10,190,32*74
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,45,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,39,16,44,238,43,26,72,291,47,27,10,190,32*75
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,45,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,39,16,44,238,43,26,72,291,47,27,10,190,32*75
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,45,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,39,16,44,238,43,26,72,291,47,27,10,190,32*75
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,45,57,33,241,41*46
$GPGSV,3,1,11,03,25,286,39,16,44,238,43,26,72,291,47,27,10,190,32*75
$GPGSV,3,2,11,28,51,054,44,29,29,061,43,31,60,000,47,32,41,146,46*75
$GPGSV,3,3,11,43,48,147,45,56,53,201,45,57,33,241,41*46
